2022-08-04 22:26:28,383 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: poll_exit
2022-08-04 22:26:28,824 INFO    SenderThread:11056 [dir_watcher.py:_on_file_modified():292] file/dir modified: C:\Users\rkaha\Documents\hopsworks\hopsworks-tutorials\nyc_taxi_fares\wandb\run-20220804_221729-ld19hbke\files\output.log
2022-08-04 22:26:28,824 INFO    SenderThread:11056 [dir_watcher.py:finish():392] scan: C:\Users\rkaha\Documents\hopsworks\hopsworks-tutorials\nyc_taxi_fares\wandb\run-20220804_221729-ld19hbke\files
2022-08-04 22:26:28,825 INFO    SenderThread:11056 [dir_watcher.py:finish():406] scan save: C:\Users\rkaha\Documents\hopsworks\hopsworks-tutorials\nyc_taxi_fares\wandb\run-20220804_221729-ld19hbke\files\config.yaml config.yaml
2022-08-04 22:26:28,826 INFO    SenderThread:11056 [dir_watcher.py:finish():406] scan save: C:\Users\rkaha\Documents\hopsworks\hopsworks-tutorials\nyc_taxi_fares\wandb\run-20220804_221729-ld19hbke\files\output.log output.log
2022-08-04 22:26:28,833 INFO    SenderThread:11056 [dir_watcher.py:finish():406] scan save: C:\Users\rkaha\Documents\hopsworks\hopsworks-tutorials\nyc_taxi_fares\wandb\run-20220804_221729-ld19hbke\files\requirements.txt requirements.txt
2022-08-04 22:26:28,835 INFO    SenderThread:11056 [dir_watcher.py:finish():406] scan save: C:\Users\rkaha\Documents\hopsworks\hopsworks-tutorials\nyc_taxi_fares\wandb\run-20220804_221729-ld19hbke\files\wandb-metadata.json wandb-metadata.json
2022-08-04 22:26:28,842 INFO    SenderThread:11056 [dir_watcher.py:finish():406] scan save: C:\Users\rkaha\Documents\hopsworks\hopsworks-tutorials\nyc_taxi_fares\wandb\run-20220804_221729-ld19hbke\files\wandb-summary.json wandb-summary.json
2022-08-04 22:26:28,851 INFO    SenderThread:11056 [sender.py:transition_state():459] send defer: 8
2022-08-04 22:26:28,852 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: poll_exit
2022-08-04 22:26:28,860 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: defer
2022-08-04 22:26:28,861 INFO    HandlerThread:11056 [handler.py:handle_request_defer():164] handle defer: 8
2022-08-04 22:26:28,862 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: defer
2022-08-04 22:26:28,862 INFO    SenderThread:11056 [sender.py:send_request_defer():455] handle sender defer: 8
2022-08-04 22:26:28,863 INFO    SenderThread:11056 [file_pusher.py:finish():171] shutting down file pusher
2022-08-04 22:26:28,977 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: poll_exit
2022-08-04 22:26:28,978 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: poll_exit
2022-08-04 22:26:29,084 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: poll_exit
2022-08-04 22:26:29,085 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: poll_exit
2022-08-04 22:26:29,194 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: poll_exit
2022-08-04 22:26:29,194 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: poll_exit
2022-08-04 22:26:29,305 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: poll_exit
2022-08-04 22:26:29,305 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: poll_exit
2022-08-04 22:26:29,416 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: poll_exit
2022-08-04 22:26:29,416 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: poll_exit
2022-08-04 22:26:29,526 DEBUG   HandlerThread:11056 [handler.py:handle_request():141] handle_request: poll_exit
2022-08-04 22:26:29,527 DEBUG   SenderThread:11056 [sender.py:send_request():316] send_request: poll_exit
