"Date","Source","Site ID","POC","Daily Mean PM2.5 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/15/2023","AirNow","530610020","5","1.4","ug/m3 LC","6","DARRINGTON - FIR ST (Darrington High School)","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.2469","-121.6031"
"03/16/2023","AirNow","530610020","5","3","ug/m3 LC","13","DARRINGTON - FIR ST (Darrington High School)","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.2469","-121.6031"
"03/17/2023","AirNow","530610020","5","6.8","ug/m3 LC","28","DARRINGTON - FIR ST (Darrington High School)","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.2469","-121.6031"
"03/18/2023","AirNow","530610020","5","4","ug/m3 LC","17","DARRINGTON - FIR ST (Darrington High School)","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.2469","-121.6031"
"03/19/2023","AirNow","530610020","5","6.1","ug/m3 LC","25","DARRINGTON - FIR ST (Darrington High School)","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.2469","-121.6031"
"03/20/2023","AirNow","530610020","5","3.3","ug/m3 LC","14","DARRINGTON - FIR ST (Darrington High School)","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.2469","-121.6031"
"03/21/2023","AirNow","530610020","5","0","ug/m3 LC","0","DARRINGTON - FIR ST (Darrington High School)","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.2469","-121.6031"
"03/22/2023","AirNow","530610020","5","2.3","ug/m3 LC","10","DARRINGTON - FIR ST (Darrington High School)","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.2469","-121.6031"
"03/23/2023","AirNow","530610020","5","1","ug/m3 LC","4","DARRINGTON - FIR ST (Darrington High School)","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.2469","-121.6031"
"03/24/2023","AirNow","530610020","5","2","ug/m3 LC","8","DARRINGTON - FIR ST (Darrington High School)","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.2469","-121.6031"
"03/25/2023","AirNow","530610020","5","3.3","ug/m3 LC","14","DARRINGTON - FIR ST (Darrington High School)","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.2469","-121.6031"
"03/26/2023","AirNow","530610020","5","6.1","ug/m3 LC","25","DARRINGTON - FIR ST (Darrington High School)","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.2469","-121.6031"
"03/27/2023","AirNow","530610020","5","1.4","ug/m3 LC","6","DARRINGTON - FIR ST (Darrington High School)","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.2469","-121.6031"
"03/28/2023","AirNow","530610020","5","2.7","ug/m3 LC","11","DARRINGTON - FIR ST (Darrington High School)","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.2469","-121.6031"
"03/29/2023","AirNow","530610020","5","2","ug/m3 LC","8","DARRINGTON - FIR ST (Darrington High School)","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.2469","-121.6031"
"03/30/2023","AirNow","530610020","5","5.8","ug/m3 LC","24","DARRINGTON - FIR ST (Darrington High School)","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.2469","-121.6031"
"03/31/2023","AirNow","530610020","5","-0.7","ug/m3 LC","0","DARRINGTON - FIR ST (Darrington High School)","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.2469","-121.6031"
"04/01/2023","AirNow","530610020","5","1.6","ug/m3 LC","7","DARRINGTON - FIR ST (Darrington High School)","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.2469","-121.6031"
"04/02/2023","AirNow","530610020","5","2.8","ug/m3 LC","12","DARRINGTON - FIR ST (Darrington High School)","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.2469","-121.6031"
"04/03/2023","AirNow","530610020","5","1.1","ug/m3 LC","5","DARRINGTON - FIR ST (Darrington High School)","1","100.0000","88101","PM2.5 - Local Conditions","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.2469","-121.6031"
"01/20/2023","AirNow","530610021","4","1.4","ug/m3 LC","6","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"01/21/2023","AirNow","530610021","4","0.8","ug/m3 LC","3","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"01/22/2023","AirNow","530610021","4","1.1","ug/m3 LC","5","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"01/23/2023","AirNow","530610021","4","1.2","ug/m3 LC","5","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"01/24/2023","AirNow","530610021","4","1.6","ug/m3 LC","7","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"01/25/2023","AirNow","530610021","4","1","ug/m3 LC","4","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"01/26/2023","AirNow","530610021","4","2","ug/m3 LC","8","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"01/27/2023","AirNow","530610021","4","1.2","ug/m3 LC","5","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"01/28/2023","AirNow","530610021","4","1.7","ug/m3 LC","7","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"01/29/2023","AirNow","530610021","4","1.5","ug/m3 LC","6","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"01/30/2023","AirNow","530610021","4","2.4","ug/m3 LC","10","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"01/31/2023","AirNow","530610021","4","1.3","ug/m3 LC","5","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"02/01/2023","AirNow","530610021","4","1.4","ug/m3 LC","6","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"02/02/2023","AirNow","530610021","4","1.5","ug/m3 LC","6","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"02/03/2023","AirNow","530610021","4","0.9","ug/m3 LC","4","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"02/04/2023","AirNow","530610021","4","0.3","ug/m3 LC","1","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"02/05/2023","AirNow","530610021","4","0.7","ug/m3 LC","3","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"02/06/2023","AirNow","530610021","4","0.7","ug/m3 LC","3","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"02/07/2023","AirNow","530610021","4","0.5","ug/m3 LC","2","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"02/08/2023","AirNow","530610021","4","1","ug/m3 LC","4","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"02/09/2023","AirNow","530610021","4","0.9","ug/m3 LC","4","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"02/10/2023","AirNow","530610021","4","1.1","ug/m3 LC","5","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"02/11/2023","AirNow","530610021","4","2","ug/m3 LC","8","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"02/12/2023","AirNow","530610021","4","2.8","ug/m3 LC","12","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"02/13/2023","AirNow","530610021","4","0.8","ug/m3 LC","3","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"02/14/2023","AirNow","530610021","4","0.5","ug/m3 LC","2","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"02/15/2023","AirNow","530610021","4","1","ug/m3 LC","4","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"02/16/2023","AirNow","530610021","4","0.6","ug/m3 LC","3","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"02/17/2023","AirNow","530610021","4","0.7","ug/m3 LC","3","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"02/18/2023","AirNow","530610021","4","0.7","ug/m3 LC","3","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"02/19/2023","AirNow","530610021","4","0.9","ug/m3 LC","4","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"02/20/2023","AirNow","530610021","4","0.3","ug/m3 LC","1","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"02/21/2023","AirNow","530610021","4","0.3","ug/m3 LC","1","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"02/22/2023","AirNow","530610021","4","0.4","ug/m3 LC","2","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"02/23/2023","AirNow","530610021","4","0.4","ug/m3 LC","2","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"02/24/2023","AirNow","530610021","4","0.8","ug/m3 LC","3","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"02/25/2023","AirNow","530610021","4","1.7","ug/m3 LC","7","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"02/26/2023","AirNow","530610021","4","0.3","ug/m3 LC","1","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"02/27/2023","AirNow","530610021","4","0.2","ug/m3 LC","1","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"02/28/2023","AirNow","530610021","4","0.5","ug/m3 LC","2","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/01/2023","AirNow","530610021","4","1.4","ug/m3 LC","6","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/02/2023","AirNow","530610021","4","0.5","ug/m3 LC","2","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/03/2023","AirNow","530610021","4","0.5","ug/m3 LC","2","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/04/2023","AirNow","530610021","4","0.5","ug/m3 LC","2","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/05/2023","AirNow","530610021","4","0.8","ug/m3 LC","3","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/06/2023","AirNow","530610021","4","0.4","ug/m3 LC","2","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/07/2023","AirNow","530610021","4","0.5","ug/m3 LC","2","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/08/2023","AirNow","530610021","4","0.9","ug/m3 LC","4","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/09/2023","AirNow","530610021","4","0.4","ug/m3 LC","2","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/10/2023","AirNow","530610021","4","0.4","ug/m3 LC","2","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/11/2023","AirNow","530610021","4","0.5","ug/m3 LC","2","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/12/2023","AirNow","530610021","4","0.8","ug/m3 LC","3","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/13/2023","AirNow","530610021","4","0.2","ug/m3 LC","1","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/14/2023","AirNow","530610021","4","0.3","ug/m3 LC","1","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/15/2023","AirNow","530610021","4","0.7","ug/m3 LC","3","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/16/2023","AirNow","530610021","4","0.9","ug/m3 LC","4","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/17/2023","AirNow","530610021","4","1.4","ug/m3 LC","6","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/18/2023","AirNow","530610021","4","2.2","ug/m3 LC","9","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/19/2023","AirNow","530610021","4","2.8","ug/m3 LC","12","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/20/2023","AirNow","530610021","4","1.6","ug/m3 LC","7","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/21/2023","AirNow","530610021","4","0.9","ug/m3 LC","4","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/22/2023","AirNow","530610021","4","1.6","ug/m3 LC","7","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/23/2023","AirNow","530610021","4","0.5","ug/m3 LC","2","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/24/2023","AirNow","530610021","4","0.5","ug/m3 LC","2","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/25/2023","AirNow","530610021","4","0.7","ug/m3 LC","3","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/26/2023","AirNow","530610021","4","0.8","ug/m3 LC","3","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/27/2023","AirNow","530610021","4","0.6","ug/m3 LC","3","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/28/2023","AirNow","530610021","4","0.6","ug/m3 LC","3","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/29/2023","AirNow","530610021","4","1.1","ug/m3 LC","5","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/30/2023","AirNow","530610021","4","1.4","ug/m3 LC","6","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"03/31/2023","AirNow","530610021","4","0.7","ug/m3 LC","3","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"04/01/2023","AirNow","530610021","4","0.5","ug/m3 LC","2","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"04/02/2023","AirNow","530610021","4","0.5","ug/m3 LC","2","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"04/03/2023","AirNow","530610021","4","0.6","ug/m3 LC","3","Tulalip-Totem Beach Rd","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.065339","-122.285194"
"01/01/2023","AirNow","530611007","4","16.4","ug/m3 LC","60","MARYSVILLE - 7TH AVE (Marysville Junior High)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.054315","-122.171529"
"01/02/2023","AirNow","530611007","4","18.1","ug/m3 LC","64","MARYSVILLE - 7TH AVE (Marysville Junior High)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.054315","-122.171529"
"01/03/2023","AirNow","530611007","4","7.5","ug/m3 LC","31","MARYSVILLE - 7TH AVE (Marysville Junior High)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.054315","-122.171529"
"01/04/2023","AirNow","530611007","4","6.4","ug/m3 LC","27","MARYSVILLE - 7TH AVE (Marysville Junior High)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.054315","-122.171529"
"01/05/2023","AirNow","530611007","4","2.9","ug/m3 LC","12","MARYSVILLE - 7TH AVE (Marysville Junior High)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.054315","-122.171529"
"01/06/2023","AirNow","530611007","4","4","ug/m3 LC","17","MARYSVILLE - 7TH AVE (Marysville Junior High)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.054315","-122.171529"
"01/07/2023","AirNow","530611007","4","7.9","ug/m3 LC","33","MARYSVILLE - 7TH AVE (Marysville Junior High)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.054315","-122.171529"
"01/08/2023","AirNow","530611007","4","6.3","ug/m3 LC","26","MARYSVILLE - 7TH AVE (Marysville Junior High)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.054315","-122.171529"
"01/09/2023","AirNow","530611007","4","3.7","ug/m3 LC","15","MARYSVILLE - 7TH AVE (Marysville Junior High)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.054315","-122.171529"
"01/10/2023","AirNow","530611007","4","8.4","ug/m3 LC","35","MARYSVILLE - 7TH AVE (Marysville Junior High)","1","100.0000","88502","Acceptable PM2.5 AQI & Speciation Mass","42660","Seattle-Tacoma-Bellevue, WA","53","Washington","061","Snohomish","48.054315","-122.171529"
