,date,open,high,low,close,volume,quote_av,trades,tb_base_av,tb_quote_av,unix,mean_7_days,mean_14_days,mean_56_days,signal,std_7_days,exp_mean_7_days,exp_std_7_days,momentum_7_days,rate_of_change_7_days,strength_index_7_days,std_14_days,exp_mean_14_days,exp_std_14_days,momentum_14_days,rate_of_change_14_days,strength_index_14_days,std_56_days,exp_mean_56_days,exp_std_56_days,momentum_56_days,rate_of_change_56_days,strength_index_56_days
367,2022-02-08,43839.99,45492.0,42666.0,44042.99,64880.29387,2847485971.4977336,1653350,33004.09337,1448178622.4660032,1644271200000,41061.23714285714,39451.767857142855,43235.34125,0.0,2890.389350812447,41785.3452329179,2719.970815888615,5348.4000000000015,19.369471676880856,78.62310815250221,2618.9135063030676,40578.08301789275,2969.1656052453227,7084.669999999998,19.651669929425527,63.48160722335192,4470.750765898891,43280.045950733635,6396.025626655896,-4300.290000000001,-9.867987257950386,48.155886197114874
368,2022-02-09,44043.0,44799.0,43117.92,44372.72,34428.16729,1512500139.1430995,1066395,17115.60108,752210712.4118421,1644357600000,42129.28857142857,39992.00928571429,43155.122321428564,0.0,2441.3344614261955,42432.18892468842,2648.2266887496553,7476.360000000001,18.924699309410663,79.75352657969712,2805.3588443372028,41084.034615507044,3071.2203231106932,7563.380000000005,19.40958178261093,64.43813198327535,4407.759926383115,43318.38546344522,6286.0870250159105,-4492.260000000002,-6.8433699932692775,48.43494735036256
369,2022-02-10,44372.71,45821.0,43174.01,43495.44,62357.29091,2772188373.222783,1541483,30323.12245,1348871895.8677204,1644444000000,43012.69285714285,40444.53357142857,43081.248392857146,0.0,1221.6249219338922,42698.00169351631,2346.726644606548,6183.830000000002,4.6211056122479715,68.50838442210768,2824.316371341248,41405.555333439435,2983.0136955370153,6335.340000000004,15.321863923963386,59.93967671291078,4365.82489147562,43324.59791464212,6174.9073468607185,-4136.939999999995,-5.713616814650377,47.73883893332524
370,2022-02-11,43495.44,43920.0,41938.51,42373.73,44975.1687,1937866768.5059533,1169354,22063.76915,950913914.0296428,1644530400000,43126.904285714285,40777.18857142857,43014.15071428572,1.0,1095.6011003073834,42616.93377013723,2037.976076180291,799.4800000000032,2.395065171126328,56.6029947179166,2751.623950125985,41534.64528898084,2797.9583264251205,4657.1700000000055,11.02236915605276,54.68312615883574,4346.931507130395,43291.234069514205,6068.1768123089005,-3757.469999999994,-9.524499898365477,46.86202626331233
371,2022-02-12,42373.73,43079.49,41688.88,42217.87,26556.85681,1123136004.7237246,830322,12814.60322,542061655.4291937,1644616800000,43246.229999999996,41066.547857142854,42931.71125,1.0,902.4126226027878,42517.16782760292,1774.7806108999969,835.2800000000061,-0.38460748918084975,55.05212662876822,2667.728605802985,41625.74191711673,2615.8844635216988,4051.030000000006,11.446432267138592,53.97482740899002,4316.8344889871705,43253.57210845648,5964.097276884522,-4616.610000000001,-9.561359030171229,46.740573215830366
372,2022-02-13,42217.87,42760.0,41870.0,42053.66,17732.08113,750533311.6529565,624898,8333.13302,352741586.0597297,1644703200000,43199.485714285714,41364.54071428571,42849.076071428564,1.0,961.264039877397,42401.29087070219,1552.218027408499,-327.2099999999991,-4.074658776153905,53.25848378968825,2513.1409579939964,41682.79766150116,2439.930086853408,4171.9000000000015,9.324276195898298,53.193077444787605,4287.949252073609,43211.46986030476,5862.763915027369,-4627.57,-10.360411440810195,46.610984883863146
373,2022-02-14,42053.65,42842.4,41550.56,42535.94,34010.1306,1436927831.4445865,867622,16912.76672,714598651.165975,1644789600000,43013.192857142865,41655.186428571425,42770.89357142857,1.0,942.6278251727923,42434.95315302665,1345.734604533326,-1304.0499999999956,-3.421770411136927,57.95253794687139,2384.236899560544,41796.54997330101,2291.3027089365883,4069.040000000001,9.927356770029109,55.243381221876646,4252.24823962673,43187.76702075618,5760.355431775866,-4378.220000000001,-12.996431981424367,47.04998330230552
374,2022-02-15,42535.94,44751.4,42427.03,44544.86,38095.19576,1672855933.625659,990694,19180.32434,842363401.2128453,1644876000000,43084.88857142858,42073.06285714286,42693.303928571426,1.0,1047.2840631591464,42962.42986476998,1527.10906761414,501.8700000000026,0.3879410592814671,71.74305791053969,2337.6517624893227,42162.9913101942,2343.077847007646,5850.270000000004,20.72968715613139,62.593626093975516,4177.5518351696755,43235.384390834486,5664.001268150881,-4345.019999999997,-8.321574638759737,48.83432681596453
375,2022-02-16,44544.85,44549.97,43307.0,43873.56,28471.8727,1250973502.3018453,823745,14106.69537,619773473.0165873,1644962400000,43013.58,42571.434285714284,42609.114642857145,1.0,958.1859510725697,43190.21239857749,1389.4760407323254,-499.1600000000035,0.8693325093388993,63.60978116723374,1839.8642356593596,42391.067135501646,2263.2149770066644,6977.199999999997,17.58688515451356,59.100802862040645,4103.44294673051,43257.77655039654,5565.006927094192,-4714.600000000006,-13.700655070407825,48.280765346847545
376,2022-02-17,43873.56,44164.71,40073.21,40515.7,47245.99494,1993400162.9480667,1067658,21468.60602,906038209.7818584,1645048800000,42587.90285714286,42800.29785714286,42424.77339285715,1.0,1306.8747788866376,42521.584298933114,1735.7145864300512,-2979.7400000000052,-4.384862979964251,38.28284700460678,1235.167311303079,42141.018184101435,2208.361634304661,3204.0899999999965,-2.546167399291636,45.44146998513432,3956.2492456026675,43161.56320159689,5490.159760138625,-10323.11,-20.276072412436054,45.64558294717653
377,2022-02-18,40515.71,40959.88,39450.0,39974.44,43845.92241,1765622365.9527562,1025882,20609.06764,829953072.4139525,1645135200000,42245.147142857146,42686.025714285715,42231.10267857143,1.0,1643.6482724587613,41884.79822419983,1918.0111083018494,-2399.290000000001,-5.3139345968898954,35.61602342744271,1417.819650399299,41852.14109288791,2193.3451112282414,-1599.8099999999977,-3.4027594696223566,43.68866766126814,3800.1884683695366,43049.73416423717,5425.348268421648,-10845.559999999998,-20.685099859800644,45.24032555775429
378,2022-02-19,39974.45,40444.32,39639.03,40079.17,18042.0551,721960636.0646693,586653,8374.975,335209843.631803,1645221600000,41939.618571428575,42592.92428571429,42046.80821428571,0.0,1836.9701887656809,41433.39116814987,1863.4012221091523,-2138.7000000000044,-4.695168030559064,36.61281302512345,1546.9116896766927,41615.74494716952,2135.5349924540888,-1303.4199999999983,-5.430988084954377,44.13767088718971,3643.8796958886023,42945.50370500092,5357.780100027294,-10320.490000000005,-21.065911919313827,45.335940237544236
379,2022-02-20,40079.17,40125.44,38000.0,38386.89,33439.29011,1293216601.4518795,811235,15338.25392,592897166.4491583,1645308000000,41415.794285714284,42307.64000000001,41825.58321428572,0.0,2270.641925578489,40671.7658761124,2152.7781783238765,-3666.770000000004,-9.754221959124456,28.341175898028936,1913.8061702477112,41185.230954213584,2291.252458892112,-3993.980000000003,-12.438643348230688,38.75968455839117,3476.5361697581216,42785.55214305507,5330.567521201281,-12388.599999999999,-24.288363407429852,44.06994327204064
380,2022-02-21,38386.89,39494.35,36800.0,37008.16,62347.68496,2382027320.8617606,1352290,30617.13558,1170272316.2758772,1645394400000,40626.11142857142,41819.65214285714,41581.060357142866,0.0,2730.7571903681196,39755.86440708429,2532.1739014506884,-5527.779999999999,-16.919348270485074,23.33107075413821,2320.7598956186266,40628.288160318436,2592.519311923706,-6831.8299999999945,-15.972644000781951,35.01623942559999,3318.885679577563,42582.836379946486,5344.956003222571,-13693.279999999999,-22.159762778443586,43.07219859507637
381,2022-02-22,37008.16,38429.0,36350.0,38230.33,53785.94589,2010628230.7549176,1212527,27322.73575,1021948126.9253064,1645480800000,39724.03571428572,41404.46214285715,41414.74946428571,0.0,2214.6934747939354,39374.48080531322,2306.0823015106307,-6314.529999999999,-12.862484831410983,35.18133973601326,2410.612566951104,40308.560405609314,2557.4563648784083,-5812.659999999996,-13.842716876495286,40.501928684072766,3247.236705950759,42430.116676605794,5312.174682686639,-9313.409999999996,-17.721705054981573,44.21217043792678
382,2022-02-23,38230.33,39249.93,37036.79,37250.01,43560.732,1665486687.239937,1030872,21449.9558,820639942.0318317,1645567200000,38777.81428571429,40895.69714285714,41250.20214285714,0.0,1417.9862257070338,38843.36310398491,2230.652982946999,-6623.549999999996,-8.060307485740084,30.73569385860627,2486.4064379511547,39900.7536848614,2613.933734348726,-7122.709999999999,-14.358815544801937,37.749249422207654,3220.0430679144783,42248.35833947208,5306.040036498066,-9214.650000000001,-20.947957879385505,43.50074725738572
383,2022-02-24,37250.02,39843.0,34322.28,38327.21,120476.29458,4335107392.009488,2622780,60103.1314,2164376869.726107,1645653600000,38465.17285714286,40526.53785714286,41093.1725,0.0,1194.6194961953918,38714.32482798868,1946.8275773935488,-2188.489999999998,-4.120708132496674,40.39183329003988,2454.186123207179,39690.94786021322,2495.9485198253283,-5168.230000000003,-9.549595940692509,42.38310922305898,3142.018839844076,42110.77403519118,5262.719991523973,-8793.660000000003,-17.071060323565415,44.49990424047823
384,2022-02-25,38328.68,39683.53,38014.37,39219.17,56574.57125,2197889580.282669,1408558,29904.01589,1161436657.8296285,1645740000000,38357.27714285714,40301.21214285715,40968.2125,0.0,1062.3737910092977,38840.536120991506,1702.4557934819002,-755.2700000000041,-2.1457530183384534,47.466790228399674,2416.062790056698,39628.04414551813,2329.5541675879185,-3154.560000000005,-7.102916371669163,45.96960371382017,3072.931930755236,42009.31413631181,5197.370314441351,-6997.760000000002,-17.818541091075208,45.31523115032551
385,2022-02-26,39219.16,40348.45,38573.18,39116.72,29361.2568,1152621719.69438,924257,14658.93596,575852237.9808168,1645826400000,38219.78428571428,40079.701428571425,40814.53517857143,0.0,841.7577712114713,38909.58209074363,1480.017738865519,-962.4499999999971,1.90124805630256,46.72365437961136,2368.5142797671424,39559.86759278238,2176.1853245599104,-3101.1500000000015,-6.983791660464278,45.61835781327498,2941.3761407433344,41907.81950080198,5133.544274606269,-8605.93,-17.276633468806317,45.23751188696341
386,2022-02-27,39116.73,39855.7,37000.0,37699.07,46229.44719,1780512702.886402,1265753,21789.2508,840141690.3293545,1645912800000,38121.52428571428,39768.65928571428,40643.33678571428,0.0,858.9694141595359,38606.95406805772,1401.2074796114919,-687.8199999999997,1.8669125944116005,37.297025775509184,2375.2669674588187,39311.761247078066,2129.610810149087,-4354.590000000004,-11.371254520295079,40.95509217900681,2834.9307730313303,41760.14393313257,5102.864385260294,-9587.11,-18.832646874549205,44.17018826021905
387,2022-02-28,37699.08,44225.84,37450.17,43160.0,73945.63858,2975160226.1689854,1931087,38543.78078,1553136662.0034585,1645999200000,39000.35857142857,39813.235,40584.65642857143,0.0,1964.9928034339575,39745.215551043286,2450.9740948160133,6151.8399999999965,12.894657200186337,67.11441242801678,2436.266729990632,39824.85974746766,2402.7970659332987,624.0599999999977,-3.1089108821983067,58.53778184165058,2745.225574850949,41809.261736910295,5019.2747075274665,-3286.0999999999985,-5.830008328240463,48.89897720133358
388,2022-03-01,43160.0,44949.0,42809.98,44421.2,61743.09873,2701611023.69432,1866871,30937.54085,1353520463.0084743,1646085600000,39884.76857142857,39804.40214285714,40559.46339285715,0.0,2783.417885786082,40914.21166328246,3047.685547526266,6190.869999999995,19.25151161033244,70.84942984357241,2417.9475811117786,40437.70511447197,2762.7339143911768,-123.66000000000349,1.2482233035112706,61.3968692046388,2702.333317069913,41900.9087782104,4954.2229963226,-1410.810000000005,2.2325541361064714,49.89688673056373
389,2022-03-02,44421.2,45400.0,43334.09,43892.98,57782.65081,2550792948.2886243,1653131,28624.1131,1264172354.0456262,1646172000000,40833.764285714286,39805.78928571428,40567.353571428575,1.0,2866.5934146000054,41658.903747461845,2984.505394246823,6642.970000000001,14.521719686875208,67.12427522811817,2420.46583015484,40898.408432542376,2846.179606969864,19.42000000000553,8.335731580597166,59.544894767424054,2711.5591138607283,41970.80607639532,4880.565323830449,441.8500000000058,1.8816771895471844,49.48479907541315
390,2022-03-03,43892.99,44101.12,41832.28,42454.0,50940.61021,2192152097.925188,1289320,24438.40113,1051969942.211232,1646258400000,41423.305714285714,39944.239285714284,40556.13375,1.0,2683.703365946908,41857.67781059638,2611.2723497997745,4126.790000000001,8.248083781477277,57.513385714284254,2517.679059162852,41105.82064153673,2705.8785410398086,1938.300000000003,6.202863629859474,54.70393032578976,2702.247498659694,41987.76026374219,4795.016056360008,-628.3099999999977,2.135182002421174,48.37660257294194
391,2022-03-04,42454.0,42527.3,38550.0,39148.66,61964.68498,2527001270.719469,1465066,29322.62323,1196441375.2961826,1646344800000,41413.23285714286,39885.255000000005,40512.958392857145,1.0,2693.4696081368106,41180.423357947286,2592.1834505561546,-70.50999999999476,0.08165306293575311,41.56491505888482,2526.5745777111274,40844.86588933183,2611.938590504505,-825.7799999999988,-2.3216798152257017,45.544484185530095,2705.1250264862883,41888.1426279167,4739.546158442785,-2417.8199999999997,-6.0726866338417524,45.96893709907451
392,2022-03-05,39148.65,39613.24,38407.59,39397.96,30363.13341,1187689935.0879934,879727,14846.61434,580820200.9425652,1646431200000,41453.409999999996,39836.59714285714,40472.21232142857,1.0,2655.331904734231,40734.80751846046,2394.695898941725,281.23999999999796,4.506450689632395,42.9568112074165,2529.111054356784,40651.94510408759,2484.576914918493,-681.2099999999991,2.633894019546777,46.275146561696815,2704.415399833717,41800.76772886581,4678.554639905874,-2281.779999999999,-5.891991853741903,46.174658300546774
393,2022-03-06,39397.97,39693.87,38088.57,38420.81,39677.26158,1542258009.6292188,986352,19055.16367,740741244.8965172,1646517600000,41556.51571428571,39839.020000000004,40410.71571428571,1.0,2494.3904917490554,40156.30813884534,2339.282304267485,721.739999999998,-10.980514365152924,38.73742175441117,2527.6312364775317,40354.46042354257,2443.2599942370475,33.919999999998254,3.8171311408078488,43.79475302219851,2711.3234464759093,41682.17262915571,4638.38940624483,-3443.810000000005,-8.133614234829157,45.48353733218825
394,2022-03-07,38420.8,39547.57,37155.0,37988.0,63941.20316,2447310342.4666195,1454770,31624.08426,1210428347.724613,1646604000000,40817.65857142857,39909.008571428574,40342.24267857143,1.0,2697.952215961919,39614.23110413401,2265.5347193895013,-5172.0,-14.482274229421982,36.86618550625042,2455.7606494806873,40038.93236707023,2422.9092348791123,979.8399999999965,-0.6338684494745448,42.70293257626113,2723.413637849237,41552.55244021788,4607.623481105627,-3834.489999999998,-11.096112292060086,45.17857632860465
395,2022-03-08,37988.01,39362.08,37867.65,38730.63,55528.43367,2147541837.688247,1269742,27931.99999,1080277222.5345988,1646690400000,40004.719999999994,39944.74428571428,40270.83803571429,0.0,2251.5835368986204,39393.3308281005,2005.0623270612616,-5690.57,-11.76122013132853,42.43284514406348,2432.988357358764,39864.49205146086,2302.338645458153,500.29999999999563,3.974817724881135,45.22619232676657,2712.086680624223,41453.537546488034,4556.290692514436,-3998.6600000000035,-11.780675703932303,45.81329801121077
396,2022-03-09,38730.63,42594.06,38656.45,41941.71,67392.58799,2797240840.960747,1570230,34598.34753,1435303843.9873853,1646776800000,39725.967142857146,40279.86571428571,40235.821071428574,0.0,1756.2845672394262,40030.425621075374,2106.1387454000237,-1951.270000000004,-1.2066943044236136,60.155434064313184,2355.1353137438314,40141.45444459941,2265.1604749065004,4691.699999999997,9.43063687651671,54.54703368443019,2676.771443368142,41470.66641640193,4476.559615318802,-1960.9500000000044,-1.4530037633831336,48.44137639121991
397,2022-03-10,41941.7,42039.63,38539.73,39422.0,71950.25677,2853792081.107706,1512384,33795.03278,1339863548.3354032,1646863200000,39292.82428571429,40358.065,40179.78339285714,0.0,1280.8952922447686,39878.31921580653,1846.0342808273422,-3032.0,0.6982103602013363,46.92906769880184,2302.908995626206,40045.52718531949,2123.9678246885455,1094.7900000000009,0.5171705571535598,47.68920842507453,2660.0236776630177,41398.7833360766,4413.742516142326,-3138.1100000000006,-8.448591220242657,46.634302739191874
398,2022-03-11,39422.01,40236.26,38223.6,38729.57,59018.7642,2305825015.6010857,1252571,29148.02045,1139093538.3524642,1646949600000,39232.95428571429,40323.093571428566,40102.455,0.0,1298.4309524042771,39591.13191185489,1686.5793313451986,-419.0900000000038,-1.6965091593574881,43.83879771019832,2325.1444964253265,39870.06622727689,2031.070303768718,-489.59999999999854,-0.9897302227794187,45.9784845025563,2637.62209579482,41305.12666723342,4363.849013411886,-4330.389999999999,-10.107442875349696,46.15257026344309
399,2022-03-12,38729.57,39486.71,38660.52,38807.36,24034.36432,939663387.3149892,671733,11869.94851,464113572.6085631,1647036000000,39148.58285714286,40300.99642857142,40026.081249999996,0.0,1305.093321921227,39395.188933891164,1505.9183768840644,-590.5999999999985,1.006095394657226,44.31936407373724,2338.9204474573116,39728.372063639974,1927.6292054574085,-309.3600000000006,2.939833794308456,46.211926175098576,2611.5027144663823,41217.48567685948,4311.619459483177,-4276.93,-9.900477483338237,46.216121760522675
400,2022-03-13,38807.35,39310.0,37578.51,37777.34,32791.82359,1268441605.1866877,841844,15150.32067,586406176.6009938,1647122400000,39056.65857142857,40306.58714285715,39931.539821428574,0.0,1385.1061689201042,38990.726700418374,1507.7820009696852,-643.4700000000012,-0.5545435400652929,39.144947767348555,2332.3068510762723,39468.23445515464,1921.9837323298673,78.2699999999968,-12.471408711770165,43.52965072612738,2595.022537062675,41096.77873833502,4283.193136094517,-5294.320000000007,-10.483673375571852,45.492276555886114
401,2022-03-14,37777.35,39947.12,37555.0,39671.37,46945.45375,1821922588.4472065,1114899,24146.76237,937313460.6262864,1647208800000,39297.14,40057.39928571428,39886.356785714284,0.0,1312.8933931586268,39160.88752531378,1344.022467813656,1683.3700000000026,2.428930280762294,51.334259150437894,2185.7533443381913,39495.31919446735,1790.703870945917,-3488.6299999999974,-10.692709787218703,49.351269319217565,2576.741805159797,41046.764367585194,4215.693651176234,-2530.25,-6.329671336405355,47.045109759082514
402,2022-03-15,39671.37,39887.61,38098.33,39280.33,46015.54926,1796571984.458497,1060517,22657.90532,885084067.9857315,1647295200000,39375.66857142857,39690.194285714286,39831.50339285714,0.0,1289.5940065955604,39190.748143985336,1165.297427014666,549.7000000000044,-6.34542559185116,48.97156432909156,1792.7429929100097,39466.65396853837,1668.7788467042346,-5140.869999999995,-10.508855858043816,48.245413961951805,2555.9082723177726,40984.784179594986,4154.040714092044,-3071.790000000001,-5.712144572216857,46.765051842808404
403,2022-03-16,39280.33,41718.0,38828.48,41114.0,88120.76167,3552563766.3655386,2051837,44119.65664,1779529342.3189175,1647381600000,39257.42428571428,39491.69571428571,39821.75321428571,0.0,1026.1312274565457,39671.561107989,1351.877376944454,-827.7099999999991,4.29201968444016,59.235789132893544,1403.107762020916,39686.300106066585,1658.6814363917601,-2778.980000000003,-3.156357469260847,53.506516481436506,2549.8403791310657,40989.31807048245,4080.5825441264983,-546.010000000002,1.0646025371605417,48.23629367465968
404,2022-03-17,41114.01,41478.82,40500.0,40917.9,37189.38087,1521083189.7108624,935784,18580.98075,760015585.8029839,1647468000000,39471.124285714286,39381.974285714285,39825.98517857143,0.0,1206.1020118387473,39983.14583099175,1307.8520445184597,1495.9000000000015,5.650282200396239,57.785560634456246,1198.8301025122407,39850.513425257705,1604.1060830999422,-1536.0999999999985,4.519286228443063,52.88733112846871,2551.4883792077694,40986.81217196475,4008.3760297770887,236.98999999999796,12.272059148351335,48.09157054656082
405,2022-03-18,40917.89,42325.02,40135.04,41757.51,45408.00969,1862337033.4847207,1065054,22374.92757,918115615.0464844,1647554400000,39903.68714285714,39568.32071428571,39920.84589285714,0.0,1419.8576733802256,40426.73687324381,1404.1236670768308,3027.9400000000023,7.602037345493231,62.38552115361296,1352.6640803276775,40104.77963522334,1637.8729970417455,2608.8499999999985,5.989015674923278,55.273825649896565,2522.095148497603,41013.85421463621,3940.0249457169916,5312.200000000004,19.064212398585525,48.761738630928825
406,2022-03-19,41757.51,42400.0,41499.29,42201.13,29067.18108,1216709156.4428053,801197,14463.06148,605480703.8859774,1647640800000,40388.51142857143,39768.54714285715,40048.162142857145,1.0,1556.0046720946914,40870.33515493286,1472.2093868214283,3393.769999999997,11.710168053123914,64.75304819212218,1522.3336015904092,40384.293017193566,1694.649917264051,2803.1699999999983,9.839251176640992,56.52685710017149,2451.8195572502727,41055.51303436475,3876.5570370741757,7129.709999999999,16.43441565697462,49.11516025319011
407,2022-03-20,42201.13,42296.26,40911.0,41262.11,30653.33468,1273880705.2502496,799695,14636.72662,608328201.7906688,1647727200000,40886.33571428572,39971.49714285714,40137.76142857142,1.0,1059.6428907866928,40968.27886619964,1288.0705555218372,3484.770000000004,4.009793460624117,56.04211071102951,1518.2273949451628,40501.33528156776,1607.7371690321506,2841.300000000003,8.618800673897022,53.133591900003196,2401.45670582315,41062.76205410155,3808.133142611739,5017.559999999998,12.552416984562347,48.39571997421986
408,2022-03-21,41262.11,41544.22,40467.94,41002.25,39426.24877,1618789548.0684214,947206,19079.42652,783366152.1200151,1647813600000,41076.461428571434,40186.80071428571,40215.29535714285,1.0,914.814941220621,40976.77164964972,1115.614970677297,1330.8799999999974,4.383669892793666,53.70937179946615,1426.2484205482403,40568.12391069206,1507.116898006909,3014.25,5.8651769929897934,52.19973456632472,2356.8198632478193,41060.63882317252,3740.7440696497574,4341.9000000000015,10.941866405182921,48.1967959298038
409,2022-03-22,41002.26,43361.0,40875.51,42364.13,59454.94294,2525975507.8012,1367343,30215.54785,1283334795.3252618,1647900000000,41517.00428571429,40446.33642857143,40311.82767857143,1.0,590.8714522308794,41323.61123723729,1163.825382268397,3083.7999999999956,3.0406430899450245,63.10050964754919,1470.784874034184,40807.591389266454,1539.467617312451,3633.5,1.0071596985435223,56.51344016226969,2331.565058401667,41106.375375658055,3682.492221570701,5405.809999999998,15.09070795618721,49.308627799093834
410,2022-03-23,42364.13,43025.96,41751.47,42882.76,40828.87039,1725787170.5823965,916671,20211.34116,854479820.5334152,1647986400000,41769.684285714284,40513.55428571429,40420.28160714286,1.0,747.2973948802141,41713.39842792796,1244.0403246687767,1768.760000000002,4.801957089684468,66.15143115306259,1562.9968313064514,41084.28053736426,1609.3054396785014,941.0500000000029,8.77875298056923,58.065454089994155,2306.805528272351,41168.704686976474,3632.314876320203,6073.4200000000055,15.400012378868745,49.72699867107512
411,2022-03-24,42882.76,44220.89,42560.46,43991.46,56195.12374,2436258223.6223383,1202541,27963.10189,1212354441.1395836,1648072800000,42208.764285714286,40839.944285714286,40542.27017857142,1.0,1017.5077811961659,42282.91382094597,1515.2374358981165,3073.5599999999977,5.349816116909262,71.93812553555371,1779.614901734072,41471.90446571569,1815.5756572602006,4569.459999999999,13.58623398090916,61.249362116112295,2311.8883629247416,41267.748773302126,3606.3064598547153,6831.360000000001,16.636989163380758,50.61417803079971
412,2022-03-25,43991.46,45094.14,43579.0,44313.16,54614.43648,2421153187.6604123,1141588,27819.34765,1233475690.3636422,1648159200000,42573.857142857145,41238.77214285714,40660.06660714286,1.0,1258.5529945364417,42790.47536570948,1619.760442593237,2555.6500000000015,5.004676415062835,73.47329841671332,1892.3740912786266,41850.738536953606,1965.0478568351768,5583.590000000004,14.18751494561857,62.14742287246721,2333.2515168783566,41374.60534947826,3587.3148319395605,6596.600000000006,16.103822061244806,50.87032126617103
413,2022-03-26,44313.16,44792.99,44071.97,44511.27,23041.61741,1022802857.60941,693647,11422.59021,507079959.2099111,1648245600000,42903.87714285714,41646.194285714286,40773.36,1.0,1435.0368458417017,43220.6740242821,1617.240247759836,2310.1399999999994,7.874439770530388,74.47648835056003,1941.9976649585983,42205.4760653598,2056.071253819678,5703.909999999996,17.825315387478316,62.72040109328885,2363.8191436509064,41484.66379991577,3571.6172435230565,6344.43,17.50053323815999,51.02957702074795
414,2022-03-27,44511.27,46999.0,44421.46,46827.76,41874.91071,1907019662.3441496,1135096,21674.84642,987241345.646293,1648332000000,43698.97000000001,42292.65285714286,40933.10999999999,1.0,1854.3747040622968,44122.44551821158,2192.662972199332,5565.6500000000015,14.207781280295597,83.16286859697715,2057.957955063192,42821.780589978494,2514.47622182781,9050.420000000006,18.039180396341237,68.68872205062507,2464.974782146417,41672.14092802192,3645.955202379997,8946.0,21.735206112267953,52.849233210430526
415,2022-03-28,46827.76,48189.84,46663.56,47122.21,58949.2614,2789898402.616576,1498975,29097.75719,1377280753.9727275,1648414800000,44573.25,42824.85571428571,41087.66910714285,1.0,1813.2819218568197,44872.38663865868,2360.9890039391576,6119.959999999999,11.231388441117526,83.97179891202758,2279.4335046126434,43395.17117798136,2789.4472473337287,7450.8399999999965,19.96388523212508,69.3602013948214,2576.363001224199,41863.37148915014,3721.6264856171956,8655.309999999998,21.779840541016206,53.07489974483183
416,2022-03-29,47122.21,48096.47,46950.85,47434.8,36772.28457,1748600385.4502351,1095678,18192.3742,865179145.1756456,1648501200000,45297.631428571425,43407.31785714285,41243.74428571429,1.0,1796.4365662092532,45512.989978994,2370.022372534055,5070.6700000000055,10.615081678511366,84.87199081217622,2344.943431062004,43933.788354250515,2962.1455722007377,8154.470000000001,15.373838595125754,70.0934419907017,2690.946641124133,42058.860275287276,3799.284776335412,8740.210000000006,28.562275519861586,53.31640774741983
417,2022-03-30,47434.79,47700.22,46445.42,47067.99,40947.2085,1932152559.883112,1081607,20896.43399,985946938.5682786,1648587600000,45895.52142857143,43832.602857142854,41425.380535714285,1.0,1536.4116369364285,45901.7399842455,2177.543918678704,4185.229999999996,6.993471005508795,78.81221278833853,2435.205679828556,44351.68190701712,2971.000508621274,5953.989999999998,15.030316805114625,68.03589635727496,2735.0925252052884,42234.61927065085,3846.17247170614,10171.629999999997,26.1483758004546,52.990558861363915
418,2022-03-31,47067.99,47600.0,45200.0,45510.34,48645.12667,2262485160.568584,1290541,22879.47328,1064278670.6426108,1648674000000,46112.50428571429,44160.63428571429,41571.78642857143,1.0,1313.8181124599998,45803.88998818412,1894.672614037368,1518.8799999999974,2.701635360691932,58.218703560455694,2318.915390720364,44506.169652748176,2795.8892558537173,4592.439999999995,8.987197751973223,59.983628415048244,2730.313518784853,42349.55687648185,3826.7331440960866,8198.729999999996,9.467615170448045,51.626350106550184
419,2022-04-01,45510.35,46720.09,44200.0,46283.49,56271.06474,2556532890.870311,1372216,28041.37621,1274359931.8405368,1648760400000,46393.979999999996,44483.91857142857,41655.88,1.0,1048.3085111737769,45923.78999113809,1656.0960942127303,1970.3299999999945,3.9815085033520754,63.70988564143832,2273.156455084246,44743.14569904842,2677.281088313132,4525.979999999996,9.673579830682261,62.36460512924916,2801.9726257918464,42487.58965981519,3829.3016372872107,4709.239999999998,11.842903017911643,52.247642968181346
420,2022-04-02,46283.49,47213.0,45620.0,45811.0,37073.53582,1721690754.4393935,1056716,18562.93079,862197811.5688924,1648846800000,46579.65571428571,44741.76642857143,41734.95875,1.0,724.2979184202766,45895.592493353564,1435.1911200375282,1299.7300000000032,-2.171276183187071,58.25147148957125,2197.784683807677,44885.52627250863,2520.7198210602337,3609.8700000000026,11.024375631784219,60.01450058749926,2856.0873567802178,42604.20058330955,3811.7957981695276,4428.4100000000035,8.093580901005565,51.83340354127123
421,2022-04-03,45810.99,47444.11,45530.92,46407.35,33394.67794,1550999693.0508049,966563,16740.18067,777615974.8155177,1648933200000,46519.597142857136,45109.28357142857,41806.86017857143,1.0,717.6964477106729,46023.53187001517,1265.7487340020903,-420.4100000000035,-1.5170341119399973,62.92835839863567,1991.6854783619926,45088.43610284081,2407.2871499191488,5145.239999999998,13.182447304721078,61.962779221755206,2922.553221886878,42737.64446043754,3810.3245706291973,4026.479999999996,5.856205715375393,52.31920870111754
422,2022-04-04,46407.36,46890.71,45118.0,46580.51,44641.87514,2053434523.8685389,1171998,21913.04154,1008164276.0490184,1649019600000,46442.21142857143,45507.73071428571,41855.79803571429,1.0,669.4745981591318,46162.77640251138,1126.6993976328502,-541.6999999999971,-1.800977341529849,64.28377977626256,1632.4282118626347,45287.3792891287,2302.0445924155615,5578.260000000002,9.952712353587822,62.53362818788681,2979.6047754463893,42872.48188478741,3810.2783482854024,2740.520000000004,5.76146169912625,52.46096364975994
